language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,6,23,1,0,7,0.8959251393947397,-0.12188183968552924,0.12188183968552924,False
english,6,24,1,0,5,0.9667760760440011,0.11083343290447165,0.11083343290447165,False
english,6,25,1,1,2,0.5793327895406946,0.14448544731446836,0.14448544731446836,False
english,6,26,1,0,4,0.36395397313994426,-0.10651486617124784,0.10651486617124784,False
english,6,27,1,0,7,0.547791125028056,0.24419195750148234,0.24419195750148234,False
english,6,28,2,1,3,0.8122726496210635,0.059631287552131415,0.059631287552131415,False
english,6,29,1,0,1,0.04572502352798724,-0.18723068378227187,0.18723068378227187,False
english,6,30,1,0,7,0.6472980724573525,0.20222724967979375,0.20222724967979375,False
english,6,31,1,0,2,0.19115069606293694,-0.2011532991754796,0.2011532991754796,False
english,6,32,1,0,2,0.9438196102512258,-0.15556535110718422,0.15556535110718422,False
english,6,33,1,0,4,0.1039350373167378,-0.13329713349826014,0.13329713349826014,False
english,6,34,1,0,3,0.26791471116876653,0.14957749688956726,0.14957749688956726,False
english,6,35,1,0,3,0.840871575228539,0.08051847374790363,0.08051847374790363,False
english,6,36,1,0,1,0.3079534587802855,-0.10872753569412662,0.10872753569412662,False
english,6,37,2,0,1,0.14059125656708166,-0.20430241767892526,0.20430241767892526,False
english,6,38,3,0,3,0.04209667249368885,-0.20281069252381342,0.20281069252381342,False
english,6,39,1,1,7,0.27639801646866957,-0.14084088013577187,0.14084088013577187,False
english,6,40,1,0,7,0.8193588393862788,-0.12858951652057363,0.12858951652057363,False
english,6,41,1,0,1,0.017096989318677692,0.19980344136014994,0.19980344136014994,False
english,6,42,1,0,7,0.6737080754293686,-0.20033133205193443,0.20033133205193443,False
english,6,43,1,0,2,0.12432148745082512,0.1648822406590108,0.1648822406590108,False
english,6,44,1,0,1,0.066996116691542,-0.1060124598825402,0.1060124598825402,False
english,6,45,1,0,4,0.04672673845933204,0.1777331964870368,0.1777331964870368,False
english,6,46,1,0,7,0.8242692284203106,0.1882476184361366,0.1882476184361366,False
english,6,47,1,0,7,0.05506889805496537,0.17524327998049388,0.17524327998049388,False
english,6,48,1,0,4,0.2820725155397311,-0.18925522238159947,0.18925522238159947,False
english,6,49,1,0,2,0.5050920073280563,-0.1554428612724043,0.1554428612724043,False
english,6,50,1,0,6,0.16044278803427325,0.14804151276425806,0.14804151276425806,False
english,7,1,3,0,3,0.00333773509211579,0.20387040028326933,0.20387040028326933,False
english,7,2,1,0,4,0.24221824017073293,-0.1144747147219309,0.1144747147219309,False
english,7,3,1,0,4,0.3905290478478707,0.26472073420333897,0.26472073420333897,False
english,7,4,6,0,3,0.1813980879839894,-0.14737166153689366,0.14737166153689366,False
english,7,5,1,0,7,0.7030270004026926,0.13986661672025838,0.13986661672025838,False
