language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,7,13,1,0,2,0.9440909793679378,0.07740915594910348,0.07740915594910348,False
chinese,7,14,1,0,1,0.43659226261636386,-0.09874271543637098,0.09874271543637098,False
chinese,7,15,1,0,2,0.29444541238127564,-0.13059572176844303,0.13059572176844303,False
chinese,7,16,1,0,2,0.5970750512999925,-0.11186061986291033,0.11186061986291033,False
chinese,7,17,2,0,3,0.301710780630077,-0.16157899782471885,0.16157899782471885,False
chinese,7,18,1,0,6,0.5528472422421578,-0.11020637461662341,0.11020637461662341,False
chinese,7,19,3,1,5,0.9302219277882473,0.08598244068826966,0.08598244068826966,False
chinese,7,20,1,1,5,0.5855465004503891,-0.14442689695523253,0.14442689695523253,False
chinese,7,21,1,0,6,0.5499328221311992,-0.13089834606447873,0.13089834606447873,False
chinese,7,22,1,0,7,0.6830155108724435,-0.1660248900672306,0.1660248900672306,False
